InNum,CallDateTime,Address,AptLot,geox,geoy,ExtNatureDisplayName,Report,PolArea,DOW,Hour
2021217460,"8/28/2021 3:48:24 PM","600-BLK S WILLIAM ST","          ",1692415.88,1132855.88,"TRAFFIC HAZARD",,"70E ",Saturday,15
2021217457,"8/28/2021 3:43:32 PM","2010 NORTH DEERBORN CIR","          ",1677096.38,1127590.5,BURGLARY,2021008319,"50W ",Saturday,15
2021217455,"8/28/2021 3:41:55 PM","600 E WALNUT ST","          ",1688611,1135728.88,"ASSIST CITIZEN",,"70D ",Saturday,15
2021217453,"8/28/2021 3:39:20 PM","1650 HERIFORD RD","          ",1693435.25,1141678.5,"PARKING VIOLATION",,"30S ",Saturday,15
2021217452,"8/28/2021 3:39:10 PM","1615-P1 W BUSINESS LOOP 70","          ",1679186.25,1145098.63,"PARKING VIOLATION",,"10W ",Saturday,15
2021217451,"8/28/2021 3:36:49 PM","800 HOSPITAL DR","          ",1689091.13,1130184.25,WARRANT,2021008322,"70E ",Saturday,15
2021217450,"8/28/2021 3:34:36 PM","S HWY 63 SB/GRINDSTONE PKWY","          ",1699074.75,1121305.25,"TRAFFIC HAZARD",,"80S ",Saturday,15
2021217449,"8/28/2021 3:32:24 PM","210 NIKKI WAY","          ",1685115,1114139.38,"911 CHECKS",,"60W ",Saturday,15
2021217444,"8/28/2021 3:26:01 PM","1615 W BUSINESS LOOP 70","          ",1679751.5,1144667.5,"ANIMAL COMPLAINT",,"10W ",Saturday,15
2021217440,"8/28/2021 3:17:58 PM","5306 GEYSER BLVD","          ",1709644.25,1143525,DISTURBANCE,,"40E ",Saturday,15
2021217439,"8/28/2021 3:16:13 PM","S PROVIDENCE RD/E SOUTHAMPTON DR","          ",1687360,1116460.25,ACCIDENT,,"60E ",Saturday,15
2021217436,"8/28/2021 3:12:46 PM","904 SOMERSET DR","          ",1667066.38,1133792.88,"911 CHECKS",,"50W ",Saturday,15
2021217434,"8/28/2021 3:10:51 PM","1905-B N PROVIDENCE RD","          ",1687446.88,1143111.5,"LAW ALARM",,"10E ",Saturday,15
2021217432,"8/28/2021 3:03:28 PM","3200-1 CHAPEL HILL RD","          ",1673175.88,1128922.25,"911 CHECKS",,"50W ",Saturday,15
2021217430,"8/28/2021 2:57:32 PM","4000-55 HYDE PARK AVE","          ",1689592.75,1118744.75,"ASSIST CITIZEN",,"60E ",Saturday,14
2021217428,"8/28/2021 2:55:14 PM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"ASSIST CITIZEN",,"80A ",Saturday,14
2021217426,"8/28/2021 2:49:36 PM","127 S EIGHTH ST","          ",1689027.13,1134786.38,"911 CHECKS",,"70D ",Saturday,14
2021217419,"8/28/2021 2:36:25 PM","1256 I70 W","          ",1682181.75,1140574.38,ACCIDENT,,"10W ",Saturday,14
2021217415,"8/28/2021 2:30:54 PM","1102 BLUE RIDGE RD","          ",1690544.5,1146558.25,"ASSIST CITIZEN",,"30S ",Saturday,14
2021217413,"8/28/2021 2:29:10 PM","E BROADWAY/N PROVIDENCE RD","          ",1687568,1135430.25,"CHECK TRAFFIC LIGHTS",,"50E ",Saturday,14
2021217412,"8/28/2021 2:28:38 PM","1905 HILLCREST DR","          ",1694416.38,1127076.13,"LAW ALARM",,"80S ",Saturday,14
2021217410,"8/28/2021 2:25:29 PM","3300 FALLING LEAF LN","          ",1698727.5,1121588.38,"911 CHECKS",,"80S ",Saturday,14
2021217408,"8/28/2021 2:17:00 PM","1276 I70 W","          ",1692571.25,1141527.5,ACCIDENT,,"30S ",Saturday,14
2021217407,"8/28/2021 2:12:43 PM","E ASH ST/N PROVIDENCE RD","          ",1687565.38,1136176.38,"TRAFFIC STOP",,"50E ",Saturday,14
2021217403,"8/28/2021 2:07:16 PM","E STADIUM BLVD/TIGER AVE","          ",1688468.25,1129849.13,"TRAFFIC STOP",,MUG1,Saturday,14
2021217397,"8/28/2021 1:59:28 PM","4500 BETHEL ST","          ",1684820.38,1117659,LARCENY,2021008315,"60W ",Saturday,13
2021217396,"8/28/2021 1:58:50 PM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"CHECK AREA",,"80A ",Saturday,13
2021217394,"8/28/2021 1:58:01 PM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"CHECK AREA",,"80A ",Saturday,13
2021217393,"8/28/2021 1:56:04 PM","RANGE LINE ST/SMILEY LN","          ",1690472.88,1150495,"ASSIST CITIZEN",2021008316,"10E ",Saturday,13
2021217392,"8/28/2021 1:55:24 PM","305 N STADIUM BLVD","          ",1676798.13,1138281.75,LARCENY,,"50E ",Saturday,13
2021217391,"8/28/2021 1:53:35 PM","206 W SOUTHAMPTON DR","          ",1684122.13,1116690.63,"911 CHECKS",,"60W ",Saturday,13
2021217389,"8/28/2021 1:51:51 PM","3100 E STADIUM BLVD","          ",1699589,1128276.25,"SUSPICIOUS INCIDENT",2021008317,"80S ",Saturday,13
2021217386,"8/28/2021 1:48:07 PM","10 W SOUTHAMPTON DR","          ",1685574.5,1116622.63,"911 CHECKS",,"60W ",Saturday,13
2021217384,"8/28/2021 1:45:36 PM","1500-5F FELLOWS PL","          ",1690360.88,1128677.25,DISTURBANCE,2021008314,"80S ",Saturday,13
2021217383,"8/28/2021 1:44:45 PM","E BUSINESS LOOP 70/N COLLEGE AVE","          ",1691240,1139930.25,ACCIDENT,,"20E ",Saturday,13
2021217379,"8/28/2021 1:40:11 PM","W STADIUM BLVD/COLLEGE PARK DR","          ",1678155,1130680.63,TRAFFIC,,"50E ",Saturday,13
2021217369,"8/28/2021 1:31:30 PM","GRINDSTONE PKWY OFFR SB/GRINDSTONE PKWY","          ",1698875.5,1121364.5,ACCIDENT,,"80S ",Saturday,13
2021217368,"8/28/2021 1:28:25 PM","5516 FERN FLOWER CT","          ",1710876.75,1148710.38,"911 CHECKS",,"40E ",Saturday,13
2021217364,"8/28/2021 1:23:37 PM","3100 WINGATE CT","          ",1699777.5,1137508.88,"CHECK BUILDING",,"80N ",Saturday,13
2021217363,"8/28/2021 1:23:09 PM","CREASY SPRINGS RD/JACKSON ST","          ",1682422.75,1143250.75,VANDALISM,,"10E ",Saturday,13
2021217356,"8/28/2021 1:15:16 PM","6221 E HWY WW","          ",1712991,1127624.88,"911 CHECKS",,"80N ",Saturday,13
2021217355,"8/28/2021 1:12:41 PM","306 RYEFIELD RDG","          ",1668740.88,1138799.38,"911 CHECKS",,"50W ",Saturday,13
2021217352,"8/28/2021 1:10:58 PM","181 ORR ST","          ",1690158.75,1136092,"FOOT PATROL",,"70D ",Saturday,13
2021217351,"8/28/2021 1:10:35 PM","2300-228 BERNADETTE DR","          ",1676195,1139635.5,"911 CHECKS",,"10W ",Saturday,13
2021217347,"8/28/2021 1:01:14 PM","2301-2 SEARS CT","          ",1696024.25,1149154.25,HARASSMENT,2021008313,"30N ",Saturday,13
2021217342,"8/28/2021 12:45:55 PM","2900-B PARIS RD","          ",1699171,1145654,ACCIDENT,,"40W ",Saturday,12
2021217341,"8/28/2021 12:41:34 PM","1512-4 SYLVAN LN","          ",1697027.75,1141208.75,"SUSPICIOUS INCIDENT",,"40W ",Saturday,12
2021217339,"8/28/2021 12:38:47 PM","604 CARPATHIAN DR","          ",1672537.13,1134393.25,"911 CHECKS",,"50W ",Saturday,12
2021217337,"8/28/2021 12:35:17 PM","2012-L15 W ASH ST","          ",1677488.88,1136699.88,DISTURBANCE,,"50E ",Saturday,12
2021217335,"8/28/2021 12:30:52 PM","220-A E BUSINESS LOOP 70","          ",1687517.63,1140034.38,"911 CHECKS",,"20E ",Saturday,12
2021217332,"8/28/2021 12:25:40 PM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"ASSIST CITIZEN",,"80A ",Saturday,12
2021217331,"8/28/2021 12:24:55 PM","1700-BLK PARKSIDE DR","          ",1680472.63,1143695,"911 CHECKS",,"10E ",Saturday,12
2021217330,"8/28/2021 12:22:52 PM","1204 E BUSINESS LOOP 70","          ",1690984.25,1139822,TRESPASSING,,"20E ",Saturday,12
2021217322,"8/28/2021 12:17:15 PM","103 FYFER PL","          ",1693415,1134471.88,"SUSPICIOUS INCIDENT",,"70E ",Saturday,12
2021217305,"8/28/2021 11:58:15 AM","2011-A SUNFLOWER ST","          ",1674443.5,1144628.88,DISTURBANCE,,"10W ",Saturday,11
2021217302,"8/28/2021 11:53:18 AM","415-3 CONLEY RD","          ",1698262.5,1136622.75,"SUSPICIOUS INCIDENT",,"80N ",Saturday,11
2021217300,"8/28/2021 11:52:57 AM","2709-150 E BROADWAY","          ",1698370.13,1134018.88,TRESPASSING,2021008308,"80S ",Saturday,11
2021217295,"8/28/2021 11:42:56 AM","2500 I70 DR SW","          ",1675632.5,1141294.75,TRESPASSING,,"10W ",Saturday,11
2021217294,"8/28/2021 11:42:48 AM","6221 E HWY WW","          ",1712991,1127624.88,"911 CHECKS",,"80N ",Saturday,11
2021217292,"8/28/2021 11:36:36 AM","4600-102 PARIS RD","          ",1703154,1152230.5,"LAW ALARM",,"30N ",Saturday,11
2021217290,"8/28/2021 11:31:13 AM","500 N COLLEGE AVE","          ",1691289,1137395.5,WARRANT,2021008310,"70E ",Saturday,11
2021217288,"8/28/2021 11:29:25 AM","1615 W BUSINESS LOOP 70","          ",1679751.5,1144667.5,"CHECK AREA",,"10W ",Saturday,11
2021217283,"8/28/2021 11:25:12 AM","2799 N GARTH AVE","          ",1685846.5,1145876.88,"CHECK AREA",,"10E ",Saturday,11
2021217268,"8/28/2021 10:57:48 AM","5710 BULL RUN DR","          ",1711359.38,1137292.88,LOCKOUT,,"80N ",Saturday,10
2021217262,"8/28/2021 10:53:32 AM","6221 E HWY WW","          ",1712991,1127624.88,VANDALISM,2021008307,"80N ",Saturday,10
2021217260,"8/28/2021 10:52:30 AM","1200-BLK E WALNUT ST","          ",1690413.38,1135726.63,ACCIDENT,,"70E ",Saturday,10
2021217259,"8/28/2021 10:52:28 AM","N GARTH AVE/E BROADWAY","          ",1686192.13,1135415.63,ACCIDENT,,"50E ",Saturday,10
2021217258,"8/28/2021 10:51:46 AM","E NIFONG BLVD/MONTEREY DR","          ",1686405.25,1119996.38,"911 CHECKS",,"60W ",Saturday,10
2021217247,"8/28/2021 10:41:17 AM","1721 CLIFF DR","          ",1693687,1133947.13,"PARKING VIOLATION",,"70E ",Saturday,10
2021217246,"8/28/2021 10:37:23 AM","1301-101 GRINDSTONE PKWY","          ",1691121.75,1121210.25,"911 CHECKS",,"60E ",Saturday,10
2021217238,"8/28/2021 10:32:32 AM","600 E WALNUT ST","          ",1688611,1135728.88,"RECOVER PROPERTY",2021008300,"70D ",Saturday,10
2021217236,"8/28/2021 10:32:30 AM","E BROADWAY/BRICKTON RD","          ",1698364.88,1133618.38,"TRAFFIC HAZARD",,"80S ",Saturday,10
2021217234,"8/28/2021 10:30:31 AM","CHAPEL HILL RD/FORUM BLVD","          ",1679432.63,1127580.63,ACCIDENT,,"50W ",Saturday,10
2021217232,"8/28/2021 10:27:11 AM","404 N KEENE ST","          ",1700608.5,1137538.75,"CHECK SUBJECT",2021008301,MUG2,Saturday,10
2021217229,"8/28/2021 10:18:28 AM","1300-A VANDIVER DR","          ",1691492.88,1142214,LARCENY,2021008309,"30S ",Saturday,10
2021217227,"8/28/2021 10:12:40 AM","BROADWAY VILLAGE DR/GREEN VALLEY DR","          ",1696651,1133719.38,"RECOVER PROPERTY",,"80S ",Saturday,10
2021217222,"8/28/2021 10:06:57 AM","405 E NIFONG BLVD","          ",1687761.5,1120995.38,"911 CHECKS",,"60E ",Saturday,10
2021217221,"8/28/2021 10:05:26 AM","E BUSINESS LOOP 70/N COLLEGE AVE","          ",1691240,1139930.25,TRAFFIC,,"20E ",Saturday,10
2021217212,"8/28/2021 9:56:49 AM","VANDIVER DR/E LESLIE LN","          ",1687731.13,1142793,"CHECK SUBJECT",,"10E ",Saturday,09
2021217211,"8/28/2021 9:55:55 AM","503-B E NIFONG BLVD","          ",1687950.5,1120907.5,"LAW ALARM",,"60E ",Saturday,09
2021217205,"8/28/2021 9:48:25 AM","206 LINCOLN DR","          ",1685566.25,1137540.25,HARASSMENT,,"20W ",Saturday,09
2021217203,"8/28/2021 9:47:29 AM","102 PINEWOOD DR","          ",1681238.13,1136450.75,HARASSMENT,2021008305,"50E ",Saturday,09
2021217199,"8/28/2021 9:40:50 AM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"CHECK AREA",,"80A ",Saturday,09
2021217198,"8/28/2021 9:40:31 AM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"CHECK AREA",,"80A ",Saturday,09
2021217197,"8/28/2021 9:39:12 AM","2011-A SUNFLOWER ST","          ",1674443.5,1144628.88,DISTURBANCE,2021008299,"10W ",Saturday,09
2021217196,"8/28/2021 9:33:34 AM","1900 FAIR LN","          ",1705804.38,1142648.88,BURGLARY,2021008304,"40E ",Saturday,09
2021217194,"8/28/2021 9:28:18 AM","5700 FREEDOM DR","          ",1711301.5,1138856.38,"AUTO THEFT",2021008318,"40E ",Saturday,09
2021217192,"8/28/2021 9:26:15 AM","4901-62 AZTEC BLVD","          ",1707710,1145064.25,"911 CHECKS",,"40E ",Saturday,09
2021217191,"8/28/2021 9:25:57 AM","1180 VANDIVER DR","          ",1690818.88,1142080.63,"KEEP THE PEACE",,"30S ",Saturday,09
2021217189,"8/28/2021 9:24:42 AM","2300 BERNADETTE DR","          ",1675942.38,1139995.25,"ASSIST CITIZEN",,"10W ",Saturday,09
2021217185,"8/28/2021 9:20:56 AM","109 E NIFONG BLVD","          ",1686522.25,1120339.13,"SUSPICIOUS PERSON",,"60W ",Saturday,09
2021217181,"8/28/2021 9:18:42 AM","S PROVIDENCE RD/E SOUTHAMPTON DR","          ",1687360,1116460.25,ACCIDENT,,"60E ",Saturday,09
2021217180,"8/28/2021 9:18:14 AM","801 VANDIVER DR","          ",1689514.38,1142741.75,"KEEP THE PEACE",,"10E ",Saturday,09
2021217169,"8/28/2021 9:08:57 AM","25 E STEWART RD","          ",1686786,1133587.25,LARCENY,,"50E ",Saturday,09
2021217162,"8/28/2021 9:03:47 AM","2900-B PARIS RD","          ",1699171,1145654,"CHECK SUBJECT",,"40W ",Saturday,09
2021217142,"8/28/2021 8:39:10 AM","2603 BLACK OAK DR","          ",1674951.13,1121116.13,"MISSING PERSON",2021008302,"60W ",Saturday,08
2021217136,"8/28/2021 8:34:52 AM","2263 CONCORDIA DR","          ",1675985.88,1133954.13,"KEEP THE PEACE",,"50W ",Saturday,08
2021217132,"8/28/2021 8:33:45 AM","WILKES BLVD/N PROVIDENCE RD","          ",1687631,1138827.38,"CHECK SUBJECT",,"20E ",Saturday,08
2021217129,"8/28/2021 8:30:19 AM","4100 W BROADWAY","          ",1669723,1136551.5,LARCENY,,"50W ",Saturday,08
2021217123,"8/28/2021 8:22:51 AM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"CHECK SUBJECT",,"80A ",Saturday,08
2021217122,"8/28/2021 8:22:13 AM","2900-BLK LEEWAY DR","          ",1698597.13,1148126,"SUSPICIOUS VEHICLE",,"30N ",Saturday,08
2021217121,"8/28/2021 8:22:08 AM","5401 BOXWOOD CT","          ",1709973.5,1148075.5,FRAUD,,"40E ",Saturday,08
2021217118,"8/28/2021 8:18:58 AM","1985-303 W SOUTHAMPTON DR","          ",1677453.63,1117428.88,"911 CHECKS",,"60W ",Saturday,08
2021217117,"8/28/2021 8:17:22 AM","1429 DORIS DR","          ",1682926.5,1141328.88,"AUTO THEFT",2021008298,"10E ",Saturday,08
2021217110,"8/28/2021 8:14:04 AM","2101 W BROADWAY","          ",1676557.75,1136463.13,"KEEP THE PEACE",,"50W ",Saturday,08
2021217101,"8/28/2021 7:46:46 AM","3907 EAGLE VIEW CT","          ",1669565,1105080.5,"911 CHECKS",,"60W ",Saturday,07
2021217099,"8/28/2021 7:41:59 AM","1013 W ASH ST","          ",1681957.88,1137002.5,"AUTO THEFT",,"50E ",Saturday,07
2021217097,"8/28/2021 7:41:06 AM","3300 ROLLINS RD","          ",1672850.5,1133589.88,"ASSIST MEDICS",,"50W ",Saturday,07
2021217093,"8/28/2021 7:27:19 AM","207 APPLE TREE CT","          ",1684286.38,1116523.5,"PARKING VIOLATION",,"60W ",Saturday,07
2021217089,"8/28/2021 7:20:07 AM","1004 LOUISVILLE DR","          ",1666341.75,1133180.38,"911 CHECKS",,"50W ",Saturday,07
2021217088,"8/28/2021 7:20:02 AM","5109 GEYSER BLVD","          ",1709006.25,1143729,"911 CHECKS",,"40E ",Saturday,07
2021217087,"8/28/2021 7:18:47 AM","4700 PIERRE ST","          ",1706837.25,1144064.5,"ASSIST CITIZEN",,"40E ",Saturday,07
2021217084,"8/28/2021 7:11:20 AM","203 N STADIUM BLVD","          ",1676267.63,1137839.88,"LAW ALARM",,"50E ",Saturday,07
2021217082,"8/28/2021 6:58:58 AM","3915 PEACHTREE DR","          ",1686942.13,1118826.38,"LAW ALARM",,"60W ",Saturday,06
2021217078,"8/28/2021 6:35:50 AM","3214 NORTHLAND DR","          ",1690450.13,1146914.5,"911 CHECKS",,"30S ",Saturday,06
2021217074,"8/28/2021 6:01:00 AM","1614 ANTHONY ST","          ",1692832,1133938.13,"911 CHECKS",,"70E ",Saturday,06
2021217071,"8/28/2021 5:48:22 AM","2607-32 EASTWOOD DR","          ",1697479.75,1140846.5,BURGLARY,,"40W ",Saturday,05
2021217064,"8/28/2021 5:15:34 AM","2900-9205 S OLD 63","          ",1695828.63,1123521.63,DISTURBANCE,,"80S ",Saturday,05
2021217059,"8/28/2021 4:51:52 AM","1201 INTERNATIONAL DR","          ",1691136,1155524.13,"911 CHECKS",,"30N ",Saturday,04
2021217056,"8/28/2021 4:10:01 AM","N HWY 63 NB/VANDIVER DR","          ",1702219.63,1144519.38,"TRAFFIC STOP",2021008295,"40W ",Saturday,04
2021217054,"8/28/2021 3:55:30 AM","2001-130 W WORLEY ST","          ",1677225.88,1139420.38,"CHECK SUBJECT",,"10W ",Saturday,03
2021217051,"8/28/2021 3:49:42 AM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"CHECK AREA",,"80A ",Saturday,03
2021217050,"8/28/2021 3:41:32 AM","319-A NEBRASKA AVE","          ",1688305.13,1140808.5,LARCENY,,"20E ",Saturday,03
2021217049,"8/28/2021 3:37:10 AM","3601 ZINNIA DR","          ",1672152.25,1143267.13,DISTURBANCE,,"10W ",Saturday,03
2021217046,"8/28/2021 3:33:53 AM","3114 WIND RIVER CT","          ",1673124.38,1135395.75,"SUSPICIOUS INCIDENT",,"50W ",Saturday,03
2021217042,"8/28/2021 3:23:02 AM","3103-115 W BROADWAY","          ",1673530,1136870.75,"LAW ALARM",,"50W ",Saturday,03
2021217039,"8/28/2021 3:12:16 AM","2098 PARKSIDE DR","          ",1680011.38,1143984.88,"CHECK SUBJECT",2021008294,"10W ",Saturday,03
2021217030,"8/28/2021 2:29:51 AM","500 VANDIVER DR","          ",1688714.13,1142390.75,TRESPASSING,,"10E ",Saturday,02
2021217028,"8/28/2021 2:14:20 AM","3425 BUTTONWOOD DR","          ",1688294,1121171,"LAW ALARM",,"60E ",Saturday,02
2021217026,"8/28/2021 2:12:07 AM","800-B N SIXTH ST","          ",1688669.5,1138392.88,DISTURBANCE,,"20E ",Saturday,02
2021217022,"8/28/2021 2:00:58 AM","3300 ROLLINS RD","          ",1672850.5,1133589.88,"SUSPICIOUS VEHICLE",,"50W ",Saturday,02
2021217018,"8/28/2021 1:51:14 AM","UNIVERSITY AVE/HITT ST","          ",1690004.25,1133531,"SHOTS FIRED",2021008292,MUG2,Saturday,01
2021217017,"8/28/2021 1:47:22 AM","2607 BURRWOOD DR","          ",1682104.63,1124907.38,"911 CHECKS",,"60E ",Saturday,01
2021217016,"8/28/2021 1:46:55 AM","2400 E NIFONG BLVD","          ",1696402.5,1119038.75,"PEACE DISTURBANCE",,"60E ",Saturday,01
2021217014,"8/28/2021 1:35:49 AM","1511 WILSON AVE","          ",1692201.88,1132986.5,"PARKING VIOLATION",,"70E ",Saturday,01
2021217010,"8/28/2021 1:26:42 AM","W BROADWAY/N GREENWOOD AVE","          ",1682896.75,1135511.63,"TRAFFIC STOP",2021008290,"50E ",Saturday,01
2021217009,"8/28/2021 1:19:54 AM","N COLLEGE AVE/EUGENIA ST","          ",1691184.75,1137738.63,"TRAFFIC STOP",2021008291,"70E ",Saturday,01
2021217007,"8/28/2021 1:13:45 AM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"ASSIST CITIZEN",,"80A ",Saturday,01
2021217006,"8/28/2021 1:13:24 AM","107 THIRD AVE","          ",1687122.13,1139297.13,"911 CHECKS",,"20E ",Saturday,01
2021217003,"8/28/2021 1:10:05 AM","BLUE RIDGE RD/NORTHLAND DR","          ",1690815,1146746.63,"TRAFFIC HAZARD",,"30S ",Saturday,01
2021217002,"8/28/2021 1:06:14 AM","N TENTH ST/E WALNUT ST","          ",1689760.38,1135735.88,"TRAFFIC STOP",,"70D ",Saturday,01
2021216989,"8/28/2021 12:50:33 AM","409 N GARTH AVE","          ",1686183.88,1137514.25,"911 CHECKS",,"20W ",Saturday,00
2021216988,"8/28/2021 12:48:56 AM","1107-A E BROADWAY","          ",1690169,1135428.38,"911 CHECKS",,"70D ",Saturday,00
2021216984,"8/28/2021 12:46:29 AM","716 E BUSINESS LOOP 70","          ",1689315,1139780.13,"PARKING VIOLATION",,"20E ",Saturday,00
2021216982,"8/28/2021 12:45:25 AM","1101 E BROADWAY","          ",1690029.5,1135425.88,"FOOT PATROL",,"70D ",Saturday,00
2021216978,"8/28/2021 12:40:43 AM","E BROADWAY/HITT ST","          ",1690019.63,1135378.38,"C&I DRIVING",,"70D ",Saturday,00
2021216975,"8/28/2021 12:35:21 AM","S PROVIDENCE RD/KENTUCKY BLVD","          ",1687662,1131086.88,"TRAFFIC STOP",,"60E ",Saturday,00
2021216974,"8/28/2021 12:33:51 AM","410-1 S NINTH ST","          ",1689518.13,1133671.25,LARCENY,,"70D ",Saturday,00
2021216971,"8/28/2021 12:29:37 AM","E ASH ST/N SEVENTH ST","          ",1688841.5,1136151.13,"TRAFFIC STOP",,"70D ",Saturday,00
2021216969,"8/28/2021 12:28:37 AM","500 N COLLEGE AVE","          ",1691289,1137395.5,"ASSIST MEDICS",,"70E ",Saturday,00
2021216966,"8/28/2021 12:25:44 AM","N PROVIDENCE RD/E BROADWAY","          ",1687578,1135439.63,"TRAFFIC STOP",,"50E ",Saturday,00
2021216964,"8/28/2021 12:24:52 AM","929 E BROADWAY","          ",1689723.13,1135436.5,"CHECK SUBJECT",,"70D ",Saturday,00
2021216952,"8/27/2021 11:58:59 PM","805 N KEENE ST","          ",1699809.75,1138052.13,"911 CHECKS",,"80N ",Friday,23
2021216950,"8/27/2021 11:57:17 PM","E ASH ST/N EIGHTH ST","          ",1689192.5,1136146.13,"C&I DRIVING",,"70D ",Friday,23
2021216948,"8/27/2021 11:54:07 PM","306 PENDLETON WALKWAY","          ",1687003.88,1136803.13,DISTURBANCE,,"20W ",Friday,23
2021216945,"8/27/2021 11:49:35 PM","805 N KEENE ST","          ",1699809.75,1138052.13,"911 CHECKS",,"80N ",Friday,23
2021216944,"8/27/2021 11:48:36 PM","1242 INTERNATIONAL DR","          ",1691214.38,1155167.5,"FOOT PATROL",,"30N ",Friday,23
2021216940,"8/27/2021 11:42:31 PM","2500 I70 DR SW","          ",1675632.5,1141294.75,DISTURBANCE,,"10W ",Friday,23
2021216939,"8/27/2021 11:41:45 PM","902 RANGE LINE ST","          ",1690288.88,1138604,"CHECK SUBJECT",,"20E ",Friday,23
2021216938,"8/27/2021 11:37:36 PM","W ASH ST/HIRTH AVE","          ",1684157.5,1136608.63,DWI,,"50E ",Friday,23
2021216937,"8/27/2021 11:34:03 PM","N EIGHTH ST/E BROADWAY","          ",1689144.75,1135405,"PEACE DISTURBANCE",,"70D ",Friday,23
2021216933,"8/27/2021 11:32:18 PM","1200 AGAIN ST","          ",1681425.38,1137879.38,"MISSING PERSON",2021008289,"20W ",Friday,23
2021216932,"8/27/2021 11:32:15 PM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"CHECK AREA",,"80A ",Friday,23
2021216929,"8/27/2021 11:26:17 PM","1902 MIRTLE GROVE CT","          ",1694170.13,1120158.38,BURGLARY,2021008293,"60E ",Friday,23
2021216926,"8/27/2021 11:18:03 PM","2201 W NIFONG BLVD","          ",1676509.75,1120684.25,"CHECK STATUS OF OFFICER",,"60W ",Friday,23
2021216922,"8/27/2021 11:10:18 PM","CINNAMON HILL LN/CINNAMON RDG","          ",1699944.75,1130300.25,"911 CHECKS",,"80S ",Friday,23
2021216921,"8/27/2021 11:06:44 PM","2500 S OLD 63","          ",1695412.25,1124309.13,"911 CHECKS",,"80S ",Friday,23
2021216915,"8/27/2021 10:58:44 PM","4706 BETHEL ST","          ",1684644.75,1116292.25,DWI,2021008288,"60W ",Friday,22
2021216911,"8/27/2021 10:52:55 PM","3406-89 RANGE LINE ST","          ",1690659.75,1147020.88,HARASSMENT,,"30S ",Friday,22
2021216902,"8/27/2021 10:46:17 PM","105 SONDRA AVE","          ",1686195.63,1142621.88,"SUSPICIOUS PERSON",,"10E ",Friday,22
2021216900,"8/27/2021 10:43:59 PM","FLATWATER DR/MISTY SPRINGS WAY","          ",1703305.38,1159583,"SUSPICIOUS PERSON",,"30N ",Friday,22
2021216899,"8/27/2021 10:40:10 PM","4501 PARIS RD","          ",1702358.88,1152009.88,"911 CHECKS",,"30N ",Friday,22
2021216889,"8/27/2021 10:22:48 PM","1402 ROSS ST","          ",1691524.25,1132505.25,"PEACE DISTURBANCE",,"70E ",Friday,22
2021216888,"8/27/2021 10:20:35 PM","3500 CLARK LN","          ",1701431.13,1139793.38,"TRAFFIC STOP",,"40W ",Friday,22
2021216887,"8/27/2021 10:19:56 PM","2112 E BUSINESS LOOP 70","          ",1695524.5,1139799.5,DISTURBANCE,,"40W ",Friday,22
